Tableau 1
Id;011EC_Lot;012EC_Ouvrage;013EC_Localisation;014EC_Mode Constructif;Nom;Hauteur;Epaisseur;AI;AS;Sols en intersection;Sols coupés (u);Sols coupés (Ids);Sols coupants (u);Sols coupants (Ids);Sol au-dessus;Sol en-dessous;Fenêtres;Portes;Ouvertures;Murs imbriqués;Mur multicouche;Mur empilé;Profil modifié;Image;Catégorie;Section;Type prédéfini d'IFC;Exporter au format IFC sous;Exporter au format IFC;IfcGUID;Variantes;Extension inférieure;Extension supérieure;Volume;Surface;Phase de démolition;Phase de création;Commentaires;Longueur;Famille et type;Famille;Type;Nom de la famille;Nom du type;ID du type;Lié au volume;Structure;Identifiant;Ligne de justification;Utilisation structurelle;Partie inférieure attachée;Partie supérieure attachée;Décalage supérieur;Décalage inférieur;Contrainte inférieure;Hauteur non contrainte;Contrainte supérieure;Limite de pièce;Visible dans les nomenclatures;Légende détails;O - Finition;O - Teinte;Composition;IdGtcParameter;IdGtcParameterCreationTime;EIF_STR - Impact;Image du type;Note d'identification;Type: Type prédéfini d'IFC;Exporter le type au format IFC sous;Exporter le type au format IFC;Type IfcGUID;Modèle;Fabricant;Commentaires du type;URL;Description;Matériau structurel;Rugosité;Coefficient d'absorbance;Masse thermique;Résistance thermique (R);Coefficient de transfert thermique (U);Description de l'assemblage;Code d'assemblage;Retournement aux insertions;Retournement aux extrémités;Couleur vue détail faible;Motif vue détail faible;Marque de type;Protection contre l'incendie;Coût;Fonction;Largeur;T - Teinte;T - Finition;T - Accessoire;Finition;Teinte;Reférence;A une association;Enrobage d'armature - Autres faces;Enrobage d'armature - Face intérieure;Enrobage d'armature - Face extérieure
647280;;;;;EIF_STR - Mur ep. 16;2,55;0,16;5,74999999999976;8,29999999999976;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI1B;-1;0;0;0,734399999969257;4,58999999980789;Aucun(e);Nouvelle construction;Voile ép=16;1,79999999992466;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;-0,250000000000001;-0,0500000000009681;A&B_R+2;2,55000000000097;Jusqu'au niveau: A&B_R+3;1;0;;;;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647281;;;;;EIF_STR - Mur ep. 16;0,13;0,16;8,50000000000073;8,63000000000073;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI1A;-1;0;0;0,0370239995463562;0,231399997164727;Aucun(e);Nouvelle construction;Voile ép=16;1,79999997819022;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,05;A&B_R+3;0,129999999999999;Sans contrainte;1;0;;;;;0;0;1;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647282;;;;;EIF_STR - Mur ep. 16;0,13;0,16;8,50000000000073;8,63000000000073;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI19;-1;0;0;0,146016000007169;0,912600000044827;Aucun(e);Nouvelle construction;Voile ép=16;7,02000000034488;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,05;A&B_R+3;0,129999999999999;Sans contrainte;1;0;;;;;0;0;1;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647283;;;;;EIF_STR - Mur ep. 16;0,140000000000546;0,16;8,50000000000073;8,64000000000127;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI18;-1;0;0;0,0358399999759038;0,223999999849399;Aucun(e);Nouvelle construction;Voile ép=16;1,67999999891803;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,05;A&B_R+3;0,140000000000546;Sans contrainte;1;0;;;;;0;0;1;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647284;;;;;EIF_STR - Mur ep. 16;2,75;0,16;8,30000000000073;11,0500000000007;0;0;;0;;False;False;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI1F;-1;0;0;0,783166240163708;4,89478900102315;Aucun(e);Nouvelle construction;Voile ép=16;1,77992327309931;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;-0,25;-0,25;A&B_R+3;2,75;Jusqu'au niveau: A&B_R+4;1;0;;;;;0;0;1;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647285;;;;;EIF_STR - Mur ep. 16;0,13;0,16;8,50000000000073;8,63000000000073;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI1E;-1;0;0;0,133848000431139;0,836550002694621;Aucun(e);Nouvelle construction;Voile ép=16;6,43500002072792;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,05;A&B_R+3;0,129999999999999;Sans contrainte;1;0;;;;;0;0;1;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647286;;;;;EIF_STR - Mur ep. 16;1,2;0,16;8,50000000000073;9,70000000000073;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI1D;-1;0;0;0,507741718872529;3,55283725380552;Aucun(e);Nouvelle construction;Voile ép=16;3,40001066690781;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,05;A&B_R+3;1,2;Sans contrainte;1;0;;;;;0;0;1;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647287;;;;;EIF_STR - Mur ep. 16;0,13;0,16;8,50000000000073;8,63000000000073;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI1C;-1;0;0;0,0341120000055995;0,213200000035003;Aucun(e);Nouvelle construction;Voile ép=16;1,80000000026926;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,05;A&B_R+3;0,129999999999999;Sans contrainte;1;0;;;;;0;0;1;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647288;;;;;EIF_STR - Mur ep. 20;2,54999999999903;0,2;8,50000000000073;11,0499999999998;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI13;-1;0;0;0,907800886178284;4,53900443089136;Aucun(e);Nouvelle construction;;1,70000173760514;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;0;-0,05;A&B_R+3;2,54999999999903;Sans contrainte;1;0;;;;;0;0;1;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
647289;;;;;EIF_STR - Mur ep. 20;1,19000000000055;0,2;8,50000000000073;9,69000000000127;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI12;-1;0;0;0,423647029711619;2,11823514855806;Aucun(e);Nouvelle construction;;1,7000295366026;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;0;-0,05;A&B_R+3;1,19000000000055;Sans contrainte;1;0;;;;;0;0;1;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
647290;;;;;EIF_STR - Mur ep. 16;0,13;0,16;8,50000000000073;8,63000000000073;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI11;-1;0;0;0,0341120000055981;0,213200000034989;Aucun(e);Nouvelle construction;Voile ép=16;1,80000000026915;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,05;A&B_R+3;0,129999999999999;Sans contrainte;1;0;;;;;0;0;1;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647291;;;;;EIF_STR - Mur ep. 16;1,17;0,16;8,50000000000073;9,67000000000073;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI10;-1;0;0;0,336932220736061;2,10582637960039;Aucun(e);Nouvelle construction;Voile ép=16;1,80985160649605;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,05;A&B_R+3;1,17;Sans contrainte;1;0;;;;;0;0;1;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647292;;;;;EIF_STR - Mur ep. 16;2,55;0,16;8,49999999999976;11,0499999999998;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI17;-1;0;0;0,669059455450365;4,18162159656491;Aucun(e);Nouvelle construction;Voile ép=16;1,80985160649602;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,0500000000009713;A&B_R+3;2,55;Sans contrainte;1;0;;;;;0;0;1;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647293;;;;;EIF_STR - Mur ep. 16;1,37;0,16;8,30000000000073;9,67000000000073;0;0;;0;;False;False;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI16;-1;0;0;1,18148799999997;7,38429999999992;Aucun(e);Nouvelle construction;Voile ép=16;5,54999999999993;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,25;A&B_R+3;1,37;Sans contrainte;1;0;;;;;0;0;1;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647294;;;;;EIF_STR - Mur ep. 16;1,16999999999999;0,16;8,30000000000073;9,47000000000072;0;0;;0;;False;False;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI15;-1;0;0;0,190929636724185;1,19331022952617;Aucun(e);Nouvelle construction;Voile ép=16;1,17992327309928;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,25;A&B_R+3;1,16999999999999;Sans contrainte;1;0;;;;;0;0;1;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647295;;;;;EIF_STR - Mur ep. 16;2,55;0,16;8,49999999999976;11,0499999999998;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI14;-1;0;0;0,734400000109823;4,59000000068649;Aucun(e);Nouvelle construction;Voile ép=16;1,8000000002692;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;-0,25;-0,0500000000009713;A&B_R+3;2,55000000000097;Jusqu'au niveau: A&B_R+4;1;0;;;;;0;0;1;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647327;;;;;EIF_STR - Mur ep. 16;0,130000000000001;0,16;11,2500000000007;11,3800000000007;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI2a;-1;0;0;0,0370239995463568;0,231399997164731;Aucun(e);Nouvelle construction;Voile ép=16;1,79999997819022;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,05;A&B_R+4;0,13;Sans contrainte;1;0;;;;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647328;;;;;EIF_STR - Mur ep. 16;0,130000000000001;0,16;11,2500000000007;11,3800000000007;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI2R;-1;0;0;0,146016000007171;0,912600000044842;Aucun(e);Nouvelle construction;Voile ép=16;7,02000000034488;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,05;A&B_R+4;0,13;Sans contrainte;1;0;;;;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647329;;;;;EIF_STR - Mur ep. 16;0,130000000000001;0,16;11,2500000000007;11,3800000000007;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI2Q;-1;0;0;0,0332799999774953;0,207999999859346;Aucun(e);Nouvelle construction;Voile ép=16;1,67999999891803;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,05;A&B_R+4;0,13;Sans contrainte;1;0;;;;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647330;;;;;EIF_STR - Mur ep. 16;2,97999999999805;0,16;11,0500000000007;14,0299999999988;0;0;;0;;False;False;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI2P;-1;0;0;0,858190161871502;5,36368851169685;Aucun(e);Nouvelle construction;Voile ép=16;1,87989547372495;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;-0,270000000000974;-0,25;A&B_R+4;2,97999999999903;Jusqu'au niveau: A&B_TT;1;0;;;;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647331;;;;;EIF_STR - Mur ep. 16;0,130000000000001;0,16;11,2500000000007;11,3800000000007;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI2O;-1;0;0;0,133432000453647;0,833950002835297;Aucun(e);Nouvelle construction;Voile ép=16;6,33500002180994;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,05;A&B_R+4;0,13;Sans contrainte;1;0;;;;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647332;;;;;EIF_STR - Mur ep. 16;1,20000000000055;0,16;11,2500000000007;12,4500000000013;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI2V;-1;0;0;0,507710065945874;3,55264565398047;Aucun(e);Nouvelle construction;Voile ép=16;3,40001066690782;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,05;A&B_R+4;1,20000000000055;Sans contrainte;1;0;;;;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647333;;;;;EIF_STR - Mur ep. 16;0,130000000000001;0,16;11,2500000000007;11,3800000000007;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI2U;-1;0;0;0,0341120000056004;0,213200000035004;Aucun(e);Nouvelle construction;Voile ép=16;1,80000000026924;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,05;A&B_R+4;0,13;Sans contrainte;1;0;;;;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647334;;;;;EIF_STR - Mur ep. 20;2,55;0,2;11,2500000000007;13,8000000000007;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI2T;-1;0;0;0,907800000175768;4,53900000087877;Aucun(e);Nouvelle construction;;1,70000000034462;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;0;-0,05;A&B_R+4;2,55;Sans contrainte;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
647335;;;;;EIF_STR - Mur ep. 20;1,19;0,2;11,2500000000007;12,4400000000007;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI2S;-1;0;0;0,423646604488916;2,11823302244457;Aucun(e);Nouvelle construction;;1,70002774995341;Mur de base: EIF_STR - Mur ep. 20;Mur de base;EIF_STR - Mur ep. 20;;;393023;0;0;;2;0;0;0;0;-0,05;A&B_R+4;1,19;Sans contrainte;1;0;;;;;0;0;0;<Aucun>;;;;0;15huGUOb14lPkBTGiL4BTB;;;Voile ép =20;;;<Par catégorie>;1;0,1;302220;0,191204588910134;5,23;;;0;0;0;;;;0;1;0,2;;;;;;;;;;
647336;;;;;EIF_STR - Mur ep. 16;2,55;0,16;11,2500000000007;13,8000000000007;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI2J;-1;0;0;0,669120000109803;4,18200000068633;Aucun(e);Nouvelle construction;Voile ép=16;1,80000000026914;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,05;A&B_R+4;2,55;Sans contrainte;1;0;;;;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647337;;;;;EIF_STR - Mur ep. 16;1,17;0,16;11,2500000000007;12,4200000000007;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI2I;-1;0;0;0,33693222073606;2,10582637960039;Aucun(e);Nouvelle construction;Voile ép=16;1,79985160649605;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,05;A&B_R+4;1,17;Sans contrainte;1;0;;;;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647338;;;;;EIF_STR - Mur ep. 16;2,78;0,16;11,2499999999998;14,0299999999998;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI2H;-1;0;0;0,729405994685593;4,55878746680399;Aucun(e);Nouvelle construction;Voile ép=16;1,79985160649602;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,0500000000009746;A&B_R+4;2,78;Sans contrainte;1;0;;;;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647339;;;;;EIF_STR - Mur ep. 16;1,37;0,16;11,0500000000007;12,4200000000007;0;0;;0;;False;False;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI2G;-1;0;0;1,18148799999996;7,3842999999999;Aucun(e);Nouvelle construction;Voile ép=16;5,54999999999991;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,25;A&B_R+4;1,37;Sans contrainte;1;0;;;;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647340;;;;;EIF_STR - Mur ep. 16;1,37;0,16;11,0500000000007;12,4200000000007;0;0;;0;;False;False;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI2N;-1;0;0;0,223567181463363;1,39729488414604;Aucun(e);Nouvelle construction;Voile ép=16;1,17992327309928;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,25;A&B_R+4;1,37;Sans contrainte;1;0;;;;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647341;;;;;EIF_STR - Mur ep. 16;2,77999999999903;0,16;11,2500000000007;14,0299999999998;0;0;;0;;False;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI2M;-1;0;0;1,25996722723257;7,87479517020361;Aucun(e);Nouvelle construction;Voile ép=16;2,89999826266416;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;-0,27;-0,05;A&B_R+4;2,78;Jusqu'au niveau: A&B_TT;1;0;;;;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647342;;;;;EIF_STR - Mur ep. 16;2,55999999999903;0,16;11,2500000000007;13,8099999999998;0;0;;0;;True;True;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI2L;-1;0;0;0,737280000109981;4,60800000068741;Aucun(e);Nouvelle construction;Voile ép=16;1,80000000026919;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;-0,489999999999999;-0,05;A&B_R+4;2,56;Jusqu'au niveau: A&B_TT;1;0;;;;;0;0;0;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647579;;;;;EIF_STR - Mur ep. 16;1,50023136357141;0,16;13,7997686364293;15,3000000000007;0;0;;0;;False;False;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI6W;-1;0;0;0,427265891190641;2,67041182454194;Aucun(e);Nouvelle construction;Voile ép=16;1,77999999992454;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,500231363571406;A&B_TT;1,5002313635714;Sans contrainte;1;0;;;;;0;0;1;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
647580;;;;;EIF_STR - Mur ep. 16;1,49999999999857;0,16;13,8000000000007;15,2999999999993;0;0;;0;;False;False;0;0;0;0;False;False;False;<Aucun>;Murs;1;;;0;0e30kvNPT6bRA1RB1hfI6d;-1;0;0;1,68480000008113;10,5300000005073;Aucun(e);Nouvelle construction;Voile ép=16;7,02000000034489;Mur de base: EIF_STR - Mur ep. 16;Mur de base;EIF_STR - Mur ep. 16;;;533790;0;0;;2;0;0;0;0;-0,5;A&B_TT;1,49999999999857;Sans contrainte;1;0;;;;;0;0;1;<Aucun>;;;;0;0hvswx66zD5eII9QwXvN_5;;;Voile ép=16;;;<Par catégorie>;1;0,1;241776;0,152963671128107;6,5375;;;0;0;0;;;;0;1;0,16;;;;;;;;;;
